Velocity,Amplitude
0.0,443.01629638671875
0.013266470322905888,130.5220947265625
0.026532940645811777,127.92477416992188
0.03979941096871767,63.59269332885742
0.053065881291623554,68.5625
0.06633235161452944,64.52149200439453
0.07959882193743534,59.72282791137695
0.09286529226034122,58.02654266357422
0.10613176258324711,55.51449966430664
0.11939823290615299,43.96620559692383
0.13266470322905888,45.403236389160156
0.14593117355196478,37.0763053894043
0.15919764387487068,38.342864990234375
0.17246411419777655,36.170589447021484
0.18573058452068245,38.28103256225586
0.19899705484358832,42.68391418457031
0.21226352516649422,37.16648864746094
0.22552999548940011,36.13728332519531
0.23879646581230599,36.62885665893555
0.25206293613521186,38.343017578125
0.26532940645811776,39.043888092041016
0.27859587678102365,35.915706634521484
0.29186234710392955,37.61001205444336
0.30512881742683545,42.01121139526367
0.31839528774974135,40.785160064697266
0.3316617580726472,33.2271728515625
0.3449282283955531,33.36918640136719
0.358194698718459,35.27048873901367
0.3714611690413649,39.064697265625
0.3847276393642708,38.274513244628906
0.39799410968717663,29.762542724609375
0.41126058001008253,30.345232009887695
0.42452705033298843,25.89986801147461
0.43779352065589433,26.780118942260742
0.45105999097880023,26.894201278686523
0.4643264613017061,23.418933868408203
0.47759293162461197,21.90074348449707
0.49085940194751787,21.842506408691406
0.5041258722704237,18.2629451751709
0.5173923425933297,16.699413299560547
0.5306588129162355,17.659774780273438
0.5439252832391415,17.203340530395508
0.5571917535620473,19.333919525146484
0.5704582238849532,18.0002498626709
0.5837246942078591,17.98569679260254
0.596991164530765,18.313913345336914
0.6102576348536709,19.447694778442383
0.6235241051765767,16.928789138793945
0.6367905754994827,15.942559242248535
0.6500570458223885,16.699220657348633
0.6633235161452944,14.80034065246582
0.6765899864682003,14.205764770507812
0.6898564567911062,13.849723815917969
0.7031229271140121,13.439291954040527
0.716389397436918,13.27556037902832
0.7296558677598238,10.546698570251465
0.7429223380827298,10.164006233215332
0.7561888084056356,10.728832244873047
0.7694552787285416,9.405524253845215
0.7827217490514474,9.140117645263672
0.7959882193743533,7.649253845214844
0.8092546896972592,8.427489280700684
0.8225211600201651,8.163776397705078
0.835787630343071,8.331769943237305
0.8490541006659769,8.121437072753906
0.8623205709888827,8.3177490234375
0.8755870413117887,7.251324653625488
0.8888535116346945,6.7052388191223145
0.9021199819576005,7.415169715881348
0.9153864522805063,6.956919193267822
0.9286529226034121,7.217495441436768
0.9419193929263181,6.106731414794922
0.9551858632492239,5.748331546783447
0.9684523335721299,5.959496974945068
0.9817188038950357,6.825523376464844
0.9949852742179416,5.919104099273682
1.0082517445408474,5.80055046081543
1.0215182148637534,5.924375534057617
1.0347846851866593,5.7374796867370605
1.0480511555095653,5.355072975158691
1.061317625832471,5.892797946929932
1.074584096155377,5.366857528686523
1.087850566478283,5.3477654457092285
1.1011170368011887,4.93804931640625
1.1143835071240946,5.0264058113098145
1.1276499774470006,4.988491058349609
1.1409164477699063,4.47997522354126
1.1541829180928123,4.7564215660095215
1.1674493884157182,4.791884422302246
1.1807158587386242,4.134729385375977
1.19398232906153,4.500239849090576
1.2072487993844359,4.075720310211182
1.2205152697073418,4.438518047332764
1.2337817400302475,4.467984676361084
1.2470482103531535,4.0331010818481445
1.2603146806760595,3.7883942127227783
1.2735811509989654,3.5824508666992188
1.2868476213218711,4.050253391265869
1.300114091644777,3.593533515930176
1.313380561967683,3.538079261779785
1.3266470322905888,3.5042314529418945
1.3399135026134947,3.8405842781066895
1.3531799729364007,3.4515984058380127
1.3664464432593064,3.6967391967773438
1.3797129135822124,3.488534688949585
1.3929793839051183,3.2011191844940186
1.4062458542280243,3.387737274169922
1.41951232455093,3.147115468978882
1.432778794873836,3.3632967472076416
1.446045265196742,3.0175273418426514
1.4593117355196477,2.991603136062622
1.4725782058425536,3.1743252277374268
1.4858446761654596,2.9813954830169678
1.4991111464883653,2.805722236633301
1.5123776168112713,3.034606695175171
1.5256440871341772,3.168612480163574
1.5389105574570832,2.8336827754974365
1.552177027779989,2.6649329662323
1.5654434981028948,2.664952039718628
1.5787099684258008,2.636927604675293
1.5919764387487065,2.968073606491089
1.6052429090716125,2.497267723083496
1.6185093793945184,2.353487968444824
1.6317758497174242,2.1063342094421387
1.6450423200403301,2.5213356018066406
1.658308790363236,2.857117176055908
1.671575260686142,2.604369640350342
1.6848417310090478,2.655970335006714
1.6981082013319537,2.4611432552337646
1.7113746716548597,2.5744972229003906
1.7246411419777654,2.5326735973358154
1.7379076123006714,2.4889438152313232
1.7511740826235773,2.4184439182281494
1.7644405529464833,2.2034800052642822
1.777707023269389,2.3334543704986572
1.790973493592295,2.0862603187561035
1.804239963915201,2.156036138534546
1.8175064342381066,2.375035524368286
1.8307729045610126,2.3084185123443604
1.8440393748839186,2.3625829219818115
1.8573058452068243,1.89073646068573
1.8705723155297302,2.1108994483947754
1.8838387858526362,2.1995937824249268
1.8971052561755422,2.2065725326538086
1.9103717264984479,1.9243524074554443
1.9236381968213538,1.8453998565673828
1.9369046671442598,1.8528740406036377
1.9501711374671655,2.1349592208862305
1.9634376077900715,2.0070369243621826
1.9767040781129774,2.048985004425049
1.9899705484358832,1.8917630910873413
2.003237018758789,1.8271647691726685
2.016503489081695,2.1342432498931885
2.029769959404601,2.1365702152252197
2.0430364297275068,1.9974695444107056
2.0563029000504125,1.8874183893203735
2.0695693703733187,2.035968780517578
2.0828358406962244,1.9179478883743286
2.0961023110191306,1.7990474700927734
2.1093687813420363,1.944252848625183
2.122635251664942,1.8998652696609497
2.1359017219878482,1.801126480102539
2.149168192310754,1.9065496921539307
2.1624346626336597,1.6567202806472778
2.175701132956566,1.8094422817230225
2.1889676032794716,1.7781405448913574
2.2022340736023773,1.8708022832870483
2.2155005439252835,1.656280517578125
2.2287670142481892,1.4899976253509521
2.242033484571095,1.6357344388961792
2.255299954894001,1.7740267515182495
2.268566425216907,1.6558655500411987
2.2818328955398126,1.4726155996322632
2.295099365862719,1.5225492715835571
2.3083658361856245,1.775578498840332
2.3216323065085307,1.577561855316162
2.3348987768314364,1.7960864305496216
2.348165247154342,1.7863521575927734
2.3614317174772483,1.6075245141983032
2.374698187800154,1.6272467374801636
2.38796465812306,1.7459721565246582
2.401231128445966,1.5184075832366943
2.4144975987688717,1.61839759349823
2.4277640690917774,1.6647952795028687
2.4410305394146836,1.567128300666809
2.4542970097375894,1.384150743484497
2.467563480060495,1.4648040533065796
2.4808299503834013,1.5575333833694458
2.494096420706307,1.6566689014434814
2.5073628910292127,1.4790194034576416
2.520629361352119,1.2536969184875488
2.5338958316750246,1.3578193187713623
2.547162301997931,1.4217379093170166
2.5604287723208365,1.4614380598068237
2.5736952426437423,1.4393925666809082
2.5869617129666485,1.3545942306518555
2.600228183289554,1.2946782112121582
2.61349465361246,1.455829381942749
2.626761123935366,1.4691816568374634
2.640027594258272,1.5368406772613525
2.6532940645811776,1.4321480989456177
2.6665605349040837,1.3187479972839355
2.6798270052269895,1.4380358457565308
2.693093475549895,1.5392601490020752
2.7063599458728014,1.4043344259262085
2.719626416195707,1.2956569194793701
2.732892886518613,1.4658530950546265
2.746159356841519,1.2848581075668335
2.7594258271644247,1.2686442136764526
2.7726922974873305,1.3076657056808472
