Frequency,Amplitude
0.0,6734.70458984375
0.0008264462809917355,93.15048217773438
0.001652892561983471,64.09513854980469
0.0024793388429752063,45.57048797607422
0.003305785123966942,46.300479888916016
0.004132231404958678,41.12129211425781
0.004958677685950413,43.62321090698242
0.005785123966942148,40.40850067138672
0.006611570247933884,34.50761413574219
0.00743801652892562,33.197509765625
0.008264462809917356,36.65118408203125
0.00909090909090909,33.25774002075195
0.009917355371900825,34.39808654785156
0.010743801652892562,30.08688735961914
0.011570247933884297,30.678936004638672
0.012396694214876033,29.572818756103516
0.013223140495867768,30.262371063232422
0.014049586776859503,31.242286682128906
0.01487603305785124,31.10666275024414
0.015702479338842976,29.484909057617188
0.01652892561983471,29.941516876220703
0.017355371900826446,26.927379608154297
0.01818181818181818,27.819904327392578
0.019008264462809916,28.473262786865234
0.01983471074380165,30.307323455810547
0.02066115702479339,26.300392150878906
0.021487603305785124,28.241710662841797
0.02231404958677686,28.222286224365234
0.023140495867768594,31.26605987548828
0.02396694214876033,32.51527786254883
0.024793388429752067,27.661605834960938
0.0256198347107438,28.912437438964844
0.026446280991735537,27.949787139892578
0.02727272727272727,27.757659912109375
0.028099173553719006,30.17790985107422
0.028925619834710745,29.832592010498047
0.02975206611570248,26.244647979736328
0.030578512396694214,28.30960464477539
0.03140495867768595,26.988506317138672
0.032231404958677684,30.756717681884766
0.03305785123966942,27.181079864501953
0.033884297520661154,25.477115631103516
0.03471074380165289,29.179157257080078
0.03553719008264463,29.97530746459961
0.03636363636363636,26.689674377441406
0.0371900826446281,27.884319305419922
0.03801652892561983,27.594364166259766
0.03884297520661157,27.63394546508789
0.0396694214876033,28.06639862060547
0.04049586776859504,27.72589111328125
0.04132231404958678,28.003318786621094
0.04214876033057851,29.243106842041016
0.04297520661157025,25.648487091064453
0.04380165289256198,28.597320556640625
0.04462809917355372,30.602962493896484
0.045454545454545456,28.40186309814453
0.04628099173553719,27.84097671508789
0.047107438016528926,27.557430267333984
0.04793388429752066,29.84774398803711
0.048760330578512395,30.75689697265625
