Time,Velocity
0,1.6632540225982666
1,1.6943594217300415
2,1.94202721118927
3,1.474247694015503
4,1.5032105445861816
5,2.094256639480591
6,1.9186850786209106
7,1.7753657102584839
8,1.7470946311950684
9,1.7664138078689575
10,1.7230879068374634
11,1.5497360229492188
12,1.7859350442886353
13,1.6443694829940796
14,1.5733792781829834
15,1.8091830015182495
16,1.599125862121582
17,1.7119439840316772
18,1.6173036098480225
19,1.535955548286438
20,1.7875546216964722
21,1.604926586151123
22,1.9431099891662598
23,1.3876718282699585
24,1.3872056007385254
25,1.3738822937011719
26,1.9506497383117676
27,1.399625301361084
28,2.339784622192383
29,2.0829567909240723
30,1.4829444885253906
31,1.7082000970840454
32,1.8765106201171875
33,1.6635050773620605
34,1.5047019720077515
35,1.4688037633895874
36,1.5553475618362427
37,1.6239938735961914
38,1.3925082683563232
39,1.4976294040679932
40,1.7870546579360962
41,1.8865916728973389
42,1.4683347940444946
43,1.4753259420394897
44,1.9268146753311157
45,1.9017181396484375
46,1.8870793581008911
47,1.76936674118042
48,1.7410376071929932
49,1.690925121307373
50,1.423790454864502
51,1.4025441408157349
52,1.3783525228500366
53,1.6826062202453613
54,1.4687039852142334
55,1.5766409635543823
56,1.5601736307144165
57,1.5170152187347412
58,1.4178963899612427
59,1.445863962173462
60,1.6896926164627075
61,1.7124807834625244
62,2.042785406112671
63,1.7002812623977661
64,1.7472634315490723
65,1.386190414428711
66,1.5123623609542847
67,1.3850473165512085
68,1.4289230108261108
69,1.7916600704193115
70,1.3666471242904663
71,1.365783929824829
72,1.6170997619628906
73,1.3095240592956543
74,1.3915205001831055
75,1.6302510499954224
76,1.4533368349075317
77,1.5535759925842285
78,1.4247419834136963
79,1.6302876472473145
80,1.383034586906433
81,1.4302289485931396
82,1.662104606628418
83,1.389564037322998
84,1.3499935865402222
85,1.4123648405075073
86,1.3757069110870361
87,1.7974539995193481
88,1.6321884393692017
89,1.4851502180099487
90,1.366041898727417
91,1.5212827920913696
92,1.569723129272461
93,1.3721596002578735
94,1.3877720832824707
95,1.3598082065582275
96,1.4974113702774048
97,1.3926929235458374
98,1.6712485551834106
99,1.7526594400405884
100,1.8400102853775024
101,1.7708642482757568
102,1.4203333854675293
103,1.8424088954925537
104,1.3979153633117676
105,1.414308786392212
106,1.4386605024337769
107,1.4048393964767456
108,1.4355322122573853
109,1.4674255847930908
110,1.466683268547058
111,1.4537452459335327
112,1.4500818252563477
113,1.3596807718276978
114,1.4489697217941284
115,1.3411105871200562
116,1.4158762693405151
117,1.7184092998504639
118,1.4289222955703735
119,1.7587624788284302
120,1.4890168905258179
121,1.4374805688858032
122,1.5545523166656494
123,1.47649085521698
124,2.2965924739837646
125,1.4202264547348022
126,1.3595365285873413
127,1.3662692308425903
128,1.4350003004074097
129,1.741145133972168
130,1.577512502670288
131,1.339562177658081
132,1.4491833448410034
133,1.274179458618164
134,1.3567668199539185
135,1.4231228828430176
136,1.3657282590866089
137,1.3635491132736206
138,1.463810920715332
139,1.4380520582199097
140,1.3350622653961182
141,1.3735932111740112
142,1.3538850545883179
143,1.3088300228118896
144,1.6409493684768677
145,1.376538634300232
146,1.430484652519226
147,1.3976060152053833
148,1.6719882488250732
149,1.4480206966400146
150,1.3568105697631836
151,1.4123069047927856
152,1.3453898429870605
153,1.3949400186538696
154,1.3088250160217285
155,1.6078569889068604
156,1.3651092052459717
157,1.567272663116455
158,1.4022563695907593
159,1.3611449003219604
160,1.3552879095077515
161,1.3482179641723633
162,1.5080375671386719
163,1.3441933393478394
164,1.3811488151550293
165,1.476245403289795
166,1.4094702005386353
167,1.7447667121887207
168,1.6183620691299438
169,1.3546334505081177
170,1.3462761640548706
171,1.32760488986969
172,1.370884656906128
173,1.3732948303222656
174,1.4239064455032349
175,1.360503911972046
176,1.4500075578689575
177,1.7027201652526855
178,1.4392421245574951
179,1.42143976688385
180,1.3247884511947632
181,1.3726140260696411
182,1.2917943000793457
183,1.2933943271636963
184,1.3039149045944214
185,1.4265751838684082
186,1.1815088987350464
187,1.2947361469268799
188,1.2444112300872803
189,1.3109279870986938
190,1.2524749040603638
191,1.343239426612854
192,1.3018112182617188
193,1.166850209236145
194,1.2611980438232422
195,1.3182157278060913
196,1.311331033706665
197,1.1047366857528687
198,1.2560420036315918
199,1.3583098649978638
200,1.2551746368408203
201,1.3567674160003662
202,1.3138980865478516
203,1.2904993295669556
204,1.3743863105773926
205,1.2553800344467163
206,1.3013242483139038
207,1.2645829916000366
208,1.2796168327331543
209,1.2996971607208252
210,1.334916353225708
211,1.2767515182495117
212,1.3435139656066895
213,1.509385347366333
214,2.0510146617889404
215,1.5627062320709229
216,1.827107310295105
217,1.7224482297897339
218,1.4183419942855835
219,1.4836156368255615
220,1.5943470001220703
221,1.4663366079330444
222,1.4535056352615356
223,1.4314690828323364
224,1.4105818271636963
225,1.3576273918151855
226,1.4173228740692139
227,1.5626076459884644
228,1.381240725517273
229,1.2070592641830444
230,1.3159273862838745
231,1.6221531629562378
232,1.321119785308838
233,1.7058922052383423
234,1.3908390998840332
235,1.3552972078323364
236,1.7036575078964233
237,1.5109823942184448
238,1.4903533458709717
239,1.6233367919921875
240,1.4882924556732178
241,1.5310345888137817
242,1.4572721719741821
243,1.4145482778549194
244,1.4669770002365112
245,1.5591527223587036
246,1.581545114517212
247,1.714529037475586
