Frequency,Amplitude
0.002770083102493075,26154714.0
0.00554016620498615,9107359.0
0.008310249307479225,11277683.0
0.0110803324099723,11805159.0
0.013850415512465374,10022806.0
0.01662049861495845,3815713.75
0.019390581717451522,5516751.0
0.0221606648199446,7915911.5
0.024930747922437674,8251901.5
0.027700831024930747,5738941.0
0.030470914127423823,4700817.0
0.0332409972299169,5424305.0
0.036011080332409975,3433583.75
0.038781163434903045,3618866.5
0.04155124653739612,2938961.75
0.0443213296398892,3139366.75
0.04709141274238227,3296633.5
0.04986149584487535,4253214.0
0.05263157894736842,3230602.5
0.055401662049861494,3846223.75
0.05817174515235457,2044082.875
0.060941828254847646,2366769.75
0.06371191135734072,3134430.5
0.0664819944598338,3304407.25
0.06925207756232687,2752575.25
0.07202216066481995,4291661.5
0.07479224376731301,2883565.0
0.07756232686980609,5068106.0
0.08033240997229917,2211193.75
0.08310249307479224,2945597.5
0.08587257617728532,1809823.75
0.0886426592797784,1986107.625
0.09141274238227147,2719444.75
0.09418282548476455,4675881.5
0.09695290858725762,2816866.75
0.0997229916897507,2221718.5
0.10249307479224377,2003245.75
0.10526315789473684,3071161.25
0.10803324099722991,2477063.25
0.11080332409972299,1422808.375
0.11357340720221606,1379727.0
0.11634349030470914,2062684.125
0.11911357340720222,1919964.875
0.12188365650969529,1823111.875
0.12465373961218837,1953099.625
0.12742382271468145,1777437.125
0.13019390581717452,1796636.625
0.1329639889196676,1733664.375
0.13573407202216067,3089033.25
0.13850415512465375,1060846.125
0.14127423822714683,1280119.5
0.1440443213296399,1840145.0
0.14681440443213298,1371104.0
0.14958448753462603,2333416.0
0.1523545706371191,2130357.75
0.15512465373961218,1393459.625
0.15789473684210525,3110409.5
0.16066481994459833,2610127.5
0.1634349030470914,1422426.375
0.16620498614958448,2655396.0
0.16897506925207756,2842312.75
0.17174515235457063,1838483.625
0.1745152354570637,1480535.375
0.1772853185595568,1903054.75
0.18005540166204986,3047447.5
0.18282548476454294,3434495.5
0.18559556786703602,1305886.0
0.1883656509695291,1746723.375
0.19113573407202217,2689878.0
0.19390581717451524,2142780.0
0.19667590027700832,1843973.875
0.1994459833795014,1515718.25
0.20221606648199447,1414659.25
0.20498614958448755,1741157.875
0.2077562326869806,1387657.5
0.21052631578947367,1570577.5
0.21329639889196675,1431043.375
0.21606648199445982,1398481.25
0.2188365650969529,1367363.75
0.22160664819944598,2077227.625
0.22437673130193905,2763934.0
0.22714681440443213,2640208.0
0.2299168975069252,1199867.125
0.23268698060941828,1393555.0
0.23545706371191136,1580987.125
0.23822714681440443,1487241.375
0.2409972299168975,1075305.75
0.24376731301939059,1443301.375
0.24653739612188366,1905309.375
0.24930747922437674,1144130.25
0.2520775623268698,1349728.625
0.2548476454293629,2223432.75
0.25761772853185594,1494143.75
0.26038781163434904,1109908.875
0.2631578947368421,1446968.75
0.2659279778393352,1627141.0
0.26869806094182824,1387775.75
0.27146814404432135,1376807.375
0.2742382271468144,1810157.125
0.2770083102493075,1804019.5
0.27977839335180055,2176236.25
0.28254847645429365,1889502.125
0.2853185595567867,1980767.0
0.2880886426592798,2815710.25
0.29085872576177285,1831883.0
0.29362880886426596,1838388.125
0.296398891966759,1270476.25
0.29916897506925205,1749127.0
0.30193905817174516,1722713.75
0.3047091412742382,2131198.0
0.3074792243767313,1604484.875
0.31024930747922436,1650604.125
0.31301939058171746,1515325.625
0.3157894736842105,1488459.375
0.3185595567867036,1650945.125
0.32132963988919666,1970879.25
0.32409972299168976,1562077.125
0.3268698060941828,1448362.375
0.3296398891966759,1193713.125
0.33240997229916897,1220583.375
0.33518005540166207,2007012.5
0.3379501385041551,1433291.375
0.3407202216066482,1270819.75
0.34349030470914127,1145465.625
0.3462603878116344,2089448.0
0.3490304709141274,1994934.25
0.3518005540166205,2130187.75
0.3545706371191136,1827544.125
0.3573407202216066,1510010.125
0.3601108033240997,1582280.625
0.3628808864265928,1012815.3125
0.3656509695290859,1092236.625
0.3684210526315789,1221252.375
0.37119113573407203,712901.875
0.3739612188365651,1089861.375
0.3767313019390582,1830802.25
0.37950138504155123,1723195.625
0.38227146814404434,1271488.875
0.3850415512465374,1799652.5
0.3878116343490305,1496032.875
0.39058171745152354,1623521.875
0.39335180055401664,1187525.75
0.3961218836565097,1035906.8125
0.3988919667590028,1083609.0
0.40166204986149584,2028659.875
0.40443213296398894,1548162.625
0.407202216066482,1372051.375
0.4099722991689751,1296632.25
0.41274238227146814,1260474.625
0.4155124653739612,2989983.0
0.4182825484764543,1622381.125
0.42105263157894735,2183879.0
0.42382271468144045,1847135.875
0.4265927977839335,1985015.625
0.4293628808864266,2005381.875
0.43213296398891965,1377691.875
0.43490304709141275,856823.25
0.4376731301939058,1930775.125
0.4404432132963989,1141847.0
0.44321329639889195,1166317.125
0.44598337950138506,1732535.75
0.4487534626038781,1211162.75
0.4515235457063712,1986420.625
0.45429362880886426,1577086.375
0.45706371191135736,915160.0625
0.4598337950138504,1830983.625
0.4626038781163435,1957324.625
0.46537396121883656,1429727.375
0.46814404432132967,1724251.125
0.4709141274238227,1269789.875
0.47368421052631576,2587566.75
0.47645429362880887,3472607.5
0.4792243767313019,1732553.125
0.481994459833795,1686062.75
0.48476454293628807,2770583.25
0.48753462603878117,2763387.5
0.4903047091412742,1784528.125
0.4930747922437673,1149006.75
0.49584487534626037,1543724.375
