Time,Velocity
144,1.6442322731018066
145,1.4275176525115967
146,1.7168748378753662
147,1.5147000551223755
148,1.8513437509536743
149,2.075758218765259
150,1.8131264448165894
151,1.7046681642532349
152,1.5608035326004028
153,1.8181344270706177
154,1.4793778657913208
155,1.4628500938415527
156,1.8339980840682983
157,1.4123307466506958
158,1.8457125425338745
159,2.5574254989624023
160,2.2352535724639893
161,1.8558595180511475
162,1.7984979152679443
163,1.7717431783676147
164,1.7531410455703735
165,1.7011585235595703
166,1.8980712890625
167,1.9042296409606934
168,1.5542339086532593
169,1.578450083732605
170,1.7897894382476807
171,1.6390604972839355
172,2.27297043800354
173,1.8579367399215698
174,2.1131763458251953
175,1.5811116695404053
176,2.218501329421997
177,2.0772159099578857
178,2.384045362472534
179,1.6135958433151245
180,1.6281204223632812
181,1.5141314268112183
182,1.2716286182403564
183,1.5271695852279663
184,1.611515760421753
185,1.460201382637024
186,1.5357717275619507
187,1.4862446784973145
188,1.4788445234298706
189,1.5899415016174316
190,1.5896427631378174
191,1.7708635330200195
192,1.4495574235916138
193,1.3759040832519531
194,1.412524700164795
195,1.4111201763153076
196,1.5342220067977905
197,1.4152960777282715
198,1.4024749994277954
199,1.473794937133789
200,1.4917057752609253
201,1.5864392518997192
202,1.721998929977417
203,1.7361170053482056
204,1.5856728553771973
205,1.6042672395706177
206,1.789330005645752
207,1.8627400398254395
208,1.7616994380950928
209,1.801193356513977
210,1.4927043914794922
211,1.8560764789581299
212,1.5050238370895386
213,1.4513661861419678
214,1.4757087230682373
215,1.4467931985855103
216,1.466703176498413
217,1.629051685333252
218,1.4512115716934204
219,1.3187344074249268
220,1.2988835573196411
221,1.1673636436462402
222,1.2771663665771484
223,1.3747440576553345
224,1.2851536273956299
225,1.2871631383895874
226,1.1441981792449951
227,1.2973030805587769
228,1.3135998249053955
229,1.2680784463882446
230,1.1881706714630127
231,1.4715678691864014
232,1.279151439666748
233,1.2424436807632446
234,1.2834925651550293
235,1.2651941776275635
236,1.2791798114776611
237,1.3946133852005005
238,1.289550542831421
239,1.2851029634475708
240,1.3418676853179932
241,1.2690558433532715
242,1.2869956493377686
243,1.3408751487731934
244,1.275926947593689
245,1.313146948814392
246,1.3255068063735962
247,1.3268481492996216
248,1.2617160081863403
249,1.2922934293746948
250,1.281717300415039
251,1.2712327241897583
252,1.260774850845337
253,1.268741250038147
254,1.2518417835235596
255,1.2527406215667725
256,1.2831904888153076
257,1.319944977760315
258,1.2802847623825073
259,1.3187837600708008
260,1.3255376815795898
261,1.309159278869629
262,1.3292258977890015
263,1.3381234407424927
264,1.3414744138717651
265,1.3370097875595093
266,1.3593289852142334
267,1.295735239982605
268,1.3433700799942017
269,1.2968348264694214
270,1.2868741750717163
271,1.3413126468658447
272,1.3236297369003296
273,1.3070958852767944
274,1.284920334815979
275,1.2824206352233887
276,1.291407585144043
277,1.2959917783737183
278,1.3174697160720825
279,1.2815876007080078
280,1.312808632850647
281,1.2953485250473022
282,1.2859078645706177
283,1.3073502779006958
284,1.2613872289657593
285,1.3053827285766602
286,1.278440237045288
287,1.3009105920791626
288,1.2600059509277344
289,1.343206524848938
290,1.2596819400787354
291,1.3190773725509644
292,1.2478727102279663
293,1.2593631744384766
294,1.2505813837051392
295,1.239710807800293
296,1.277366280555725
297,1.269661545753479
298,1.2299846410751343
299,1.2673628330230713
300,1.2636520862579346
301,1.1418002843856812
302,1.330092191696167
303,1.2619640827178955
304,1.28960120677948
305,1.3470535278320312
306,1.269148826599121
307,1.2471493482589722
308,1.2944669723510742
309,1.2834446430206299
310,1.2343130111694336
311,1.2199265956878662
312,1.2523448467254639
313,1.3498451709747314
314,1.3282597064971924
315,1.2913415431976318
316,1.2423186302185059
317,1.2395919561386108
318,1.2632265090942383
319,1.3355976343154907
320,1.2709089517593384
321,1.2763619422912598
322,1.3115874528884888
323,1.2503424882888794
324,1.3074971437454224
325,1.3349690437316895
326,1.2253140211105347
327,1.496169090270996
328,1.2436033487319946
329,1.2528373003005981
330,1.2514411211013794
331,1.5494837760925293
332,1.2818955183029175
333,1.6329700946807861
334,1.367771863937378
335,1.5479706525802612
336,1.8231362104415894
337,1.6601483821868896
338,1.6524829864501953
339,1.6626931428909302
340,1.389083981513977
341,1.4073177576065063
342,1.3371719121932983
343,1.5749163627624512
344,1.377199649810791
345,1.4014853239059448
346,1.6691930294036865
347,1.4072898626327515
348,1.4425472021102905
349,1.4085661172866821
350,1.5331709384918213
351,1.5838474035263062
352,1.6269692182540894
353,1.3896254301071167
354,1.3814902305603027
355,1.530799388885498
356,1.3835055828094482
357,1.3552219867706299
358,1.3955549001693726
359,1.4132307767868042
360,1.4143186807632446
