Time,Velocity
210,1.4751372337341309
211,1.490041971206665
212,1.4591394662857056
213,1.5054386854171753
214,1.4495691061019897
215,1.265511393547058
216,1.4502485990524292
217,1.4958192110061646
218,1.5106030702590942
219,1.5021998882293701
220,1.5332839488983154
221,1.4719882011413574
222,1.4857425689697266
223,1.5185500383377075
224,1.4882632493972778
225,1.4589691162109375
226,1.4604394435882568
227,1.5382437705993652
228,1.4567415714263916
229,1.4652246236801147
230,1.6106570959091187
231,1.4527499675750732
232,1.471548318862915
233,1.6019737720489502
234,1.4136772155761719
235,1.8850823640823364
236,1.8265380859375
237,1.7990425825119019
238,1.7598724365234375
239,1.8356152772903442
240,1.6380199193954468
241,1.509002447128296
242,1.3685377836227417
243,1.466758370399475
244,1.7426033020019531
245,1.4139245748519897
246,1.5484693050384521
247,1.3454025983810425
248,1.5030937194824219
249,1.377676248550415
250,1.8885202407836914
251,1.327440857887268
252,1.390943169593811
253,1.411292314529419
254,1.4321868419647217
255,1.7957531213760376
256,1.746628999710083
257,1.6248525381088257
258,1.46583092212677
259,1.7104918956756592
260,1.4477224349975586
261,1.7896723747253418
262,1.6375937461853027
263,1.6689672470092773
264,1.9027000665664673
265,1.7536307573318481
266,1.8758721351623535
267,1.9386996030807495
268,1.8282134532928467
269,1.9910759925842285
270,1.4435375928878784
271,1.8074668645858765
272,1.905966877937317
273,1.8158395290374756
274,1.777023196220398
275,1.775002360343933
276,1.8502495288848877
277,1.8563258647918701
