Time,Velocity
0,1.5617709159851074
1,1.612770915031433
2,1.5711066722869873
3,1.5727747678756714
4,1.5578826665878296
5,1.8715146780014038
6,1.6712249517440796
7,1.915040373802185
8,1.6506391763687134
9,1.67146897315979
10,1.763769507408142
11,1.8624584674835205
12,1.6808626651763916
13,1.6055257320404053
14,1.9114795923233032
15,1.639811396598816
16,1.9911965131759644
17,1.517246961593628
18,1.6165717840194702
19,1.5865906476974487
20,1.6099010705947876
21,1.6085114479064941
22,1.4733303785324097
23,1.6331075429916382
24,1.5898988246917725
25,1.6298402547836304
26,1.6415952444076538
27,1.6439584493637085
28,1.5508326292037964
29,1.586233139038086
30,1.5721793174743652
31,1.5255088806152344
32,1.5793081521987915
33,2.110490560531616
34,1.5390840768814087
35,1.523440957069397
36,1.4970951080322266
37,1.8402988910675049
38,1.6287816762924194
39,1.556365966796875
40,1.548408031463623
41,1.8541889190673828
42,1.6452629566192627
43,1.8887107372283936
44,1.6332720518112183
45,1.848336100578308
46,1.5915802717208862
47,1.622550368309021
48,1.4717741012573242
49,1.5990654230117798
50,1.5041965246200562
51,1.8124511241912842
52,1.622304081916809
53,1.8957138061523438
54,1.7600831985473633
55,1.8400304317474365
56,1.5374760627746582
57,1.5648258924484253
58,1.5547081232070923
59,1.825466513633728
60,1.5746663808822632
61,1.8898228406906128
62,1.5776755809783936
63,1.6468095779418945
64,1.6842257976531982
65,1.5789682865142822
66,1.6723840236663818
67,1.9799116849899292
68,1.5414607524871826
69,1.585537314414978
70,1.7026013135910034
71,1.6853808164596558
72,1.5602447986602783
73,1.6107796430587769
74,1.5877963304519653
75,1.5819768905639648
76,1.5814679861068726
77,1.5851162672042847
78,1.6221208572387695
79,1.550790548324585
80,1.5296454429626465
81,1.7018684148788452
82,1.780588984489441
83,1.5225094556808472
84,1.6757928133010864
85,1.5636860132217407
86,1.6397781372070312
87,1.5531220436096191
88,1.5286186933517456
89,1.6045870780944824
90,1.599769115447998
91,1.8196948766708374
92,1.6745351552963257
93,1.9612951278686523
94,1.6211258172988892
95,1.8791840076446533
96,1.5596154928207397
97,1.6165225505828857
98,1.667060375213623
99,1.526283621788025
100,1.6646554470062256
101,1.59241783618927
102,1.5677595138549805
103,1.773834228515625
104,1.569706916809082
105,1.4746558666229248
106,1.5335001945495605
107,1.5524907112121582
108,1.610782265663147
109,1.7206501960754395
110,1.6278284788131714
111,1.518875241279602
112,1.5459260940551758
113,1.586708664894104
114,1.5017211437225342
115,1.5482670068740845
116,1.711289405822754
117,1.5238810777664185
118,1.7294174432754517
119,1.8111804723739624
120,1.5678521394729614
121,1.5149197578430176
122,1.5613313913345337
123,1.5632834434509277
124,1.5643481016159058
125,1.8247543573379517
126,1.849687099456787
127,1.7355951070785522
128,1.557948350906372
129,1.5560874938964844
130,1.5677562952041626
131,1.555999755859375
132,1.5290069580078125
133,1.5204404592514038
134,1.5613847970962524
135,1.5643640756607056
136,1.5527253150939941
137,1.511000394821167
138,1.5462926626205444
139,1.4891798496246338
140,1.501816987991333
141,1.540449857711792
142,1.4793694019317627
143,1.5464718341827393
144,1.5220918655395508
145,1.5520827770233154
146,1.4537711143493652
147,1.5369213819503784
148,1.5642850399017334
149,1.4983301162719727
150,1.5563545227050781
151,1.56269109249115
152,1.524701714515686
153,1.4651002883911133
154,1.552674651145935
155,1.5377376079559326
156,1.5274271965026855
157,1.5132396221160889
158,1.5445533990859985
159,1.4979966878890991
160,1.5329670906066895
161,1.5512031316757202
162,1.538611888885498
163,1.51761794090271
