Time,Velocity
133,1.818042278289795
134,1.7567126750946045
135,2.3946900367736816
136,1.5925785303115845
137,1.784398078918457
138,1.6049742698669434
139,1.6054049730300903
140,1.5301333665847778
141,1.472029447555542
142,1.6789804697036743
143,1.5810366868972778
144,1.690596103668213
145,1.58344304561615
146,1.4541696310043335
147,1.527968168258667
148,1.4849700927734375
149,1.8364455699920654
150,1.681252360343933
151,1.5228394269943237
152,1.6097264289855957
153,1.9184409379959106
154,1.9794330596923828
155,1.538203239440918
156,1.912566065788269
157,1.608893871307373
158,1.5178637504577637
159,1.9395997524261475
160,1.825138807296753
161,1.9764385223388672
162,1.8480859994888306
163,1.4744150638580322
164,1.7729381322860718
165,1.8571138381958008
166,1.7619249820709229
167,1.4708607196807861
168,1.5281411409378052
169,1.7564976215362549
170,1.7661361694335938
171,1.7507745027542114
172,1.4746695756912231
173,1.9011783599853516
174,1.5145323276519775
175,1.9100828170776367
176,1.815743327140808
177,1.8371692895889282
178,1.7274060249328613
179,1.437857747077942
180,1.7556047439575195
181,1.4733432531356812
182,1.4563289880752563
183,1.4709608554840088
184,1.7793525457382202
185,1.510769248008728
186,1.5117778778076172
187,1.4307918548583984
188,1.4997891187667847
189,1.5057181119918823
190,1.7983661890029907
191,1.7465770244598389
192,1.3972930908203125
193,1.7776423692703247
194,1.7285044193267822
195,1.743487000465393
196,1.7331904172897339
197,1.7691854238510132
198,1.501107931137085
199,1.4187712669372559
200,1.5243602991104126
201,1.5991557836532593
202,1.4171656370162964
203,1.7755770683288574
204,1.4203969240188599
205,1.4478479623794556
206,1.7163704633712769
207,1.5047956705093384
208,1.7963333129882812
209,1.7616486549377441
210,1.7514116764068604
211,1.7169537544250488
212,1.7866617441177368
213,1.4519795179367065
214,1.458225131034851
215,1.7984604835510254
216,1.828914761543274
217,1.8034470081329346
218,1.5084078311920166
219,1.5034934282302856
220,1.8136638402938843
221,1.8091284036636353
222,1.7222721576690674
223,1.5455455780029297
224,1.7540876865386963
225,1.6813983917236328
226,1.7018955945968628
227,1.3957417011260986
228,1.3862258195877075
229,1.3921724557876587
230,1.398923635482788
231,1.5494111776351929
232,1.6199308633804321
233,1.6353626251220703
234,1.3586921691894531
235,1.3978239297866821
236,1.3975130319595337
237,1.4284452199935913
238,1.4340091943740845
239,1.7172735929489136
240,1.3399239778518677
241,1.4248905181884766
242,1.3994330167770386
243,1.4315063953399658
244,1.4098193645477295
245,1.630393147468567
246,1.4494872093200684
247,1.4603626728057861
248,1.4356740713119507
249,1.4451262950897217
250,1.4297772645950317
251,1.5025676488876343
252,1.4476144313812256
253,1.3842412233352661
254,1.3860158920288086
255,1.2409721612930298
256,1.6672749519348145
257,1.6996033191680908
258,1.3625396490097046
259,1.411150336265564
260,1.751821756362915
261,1.474708914756775
262,1.3890020847320557
263,1.4710147380828857
264,1.2144572734832764
265,1.9346977472305298
266,1.8872647285461426
267,1.4802119731903076
268,1.567082405090332
269,1.8303589820861816
270,1.7658196687698364
271,1.702958345413208
272,1.6786749362945557
273,1.6154723167419434
274,1.6942882537841797
275,1.7055984735488892
276,1.7861876487731934
277,1.7563724517822266
278,1.7559387683868408
279,1.7333905696868896
280,1.5514494180679321
281,1.7465167045593262
282,1.5576159954071045
283,1.889600157737732
284,1.8192548751831055
285,1.7892552614212036
286,1.8782243728637695
287,1.8086044788360596
288,1.8671095371246338
289,1.817295789718628
290,1.9085456132888794
291,1.7085871696472168
292,1.8304424285888672
293,1.7684111595153809
294,1.8479976654052734
295,1.7222404479980469
296,1.834957242012024
297,1.7900217771530151
298,1.8837947845458984
299,1.9444164037704468
300,1.8560254573822021
301,1.8617045879364014
302,1.7943569421768188
303,2.0235629081726074
304,2.05107045173645
305,1.7705426216125488
306,1.7986054420471191
307,1.9525282382965088
308,1.9426716566085815
309,1.9564396142959595
