Frequency,Amplitude
0.0031545741324921135,16055939.0
0.006309148264984227,6911957.0
0.00946372239747634,6705547.5
0.012618296529968454,6579080.0
0.015772870662460567,6558193.5
0.01892744479495268,3686595.0
0.022082018927444793,6511875.0
0.025236593059936908,2892253.5
0.028391167192429023,3283025.75
0.031545741324921134,3395080.75
0.03470031545741325,4804251.0
0.03785488958990536,2799093.0
0.04100946372239748,4394984.5
0.044164037854889586,3814476.5
0.0473186119873817,3119417.5
0.050473186119873815,3219546.75
0.05362776025236593,3194937.5
0.056782334384858045,3420086.5
0.05993690851735015,2800652.75
0.06309148264984227,4160280.25
0.06624605678233439,3074148.5
0.0694006309148265,2327647.5
0.0725552050473186,3016542.5
0.07570977917981073,3697700.0
0.07886435331230283,2567022.25
0.08201892744479496,1198466.0
0.08517350157728706,1406382.5
0.08832807570977917,2227973.0
0.0914826498422713,2470599.25
0.0946372239747634,2250654.75
0.09779179810725552,2713145.5
0.10094637223974763,2733207.25
0.10410094637223974,2146143.5
0.10725552050473186,3159124.5
0.11041009463722397,2646493.75
0.11356466876971609,1478969.75
0.1167192429022082,1439513.5
0.1198738170347003,2824612.75
0.12302839116719243,3992543.0
0.12618296529968454,2973712.25
0.12933753943217666,4692558.5
0.13249211356466878,1835075.625
0.13564668769716087,2148526.5
0.138801261829653,1511683.25
0.14195583596214512,2122715.5
0.1451104100946372,2472018.5
0.14826498422712933,2074350.0
0.15141955835962145,1982604.0
0.15457413249211355,2214679.5
0.15772870662460567,3039158.0
0.1608832807570978,2524534.5
0.1640378548895899,2672947.0
0.167192429022082,2484522.5
0.17034700315457413,3936395.5
0.17350157728706625,2812584.75
0.17665615141955834,1268869.375
0.17981072555205047,2906715.25
0.1829652996845426,3852113.75
0.18611987381703468,1923253.375
0.1892744479495268,3444393.0
0.19242902208201892,1430182.5
0.19558359621451105,1879596.375
0.19873817034700314,3137859.0
0.20189274447949526,2397341.25
0.20504731861198738,1423866.0
0.20820189274447948,1688714.125
0.2113564668769716,1599072.5
0.21451104100946372,2382161.75
0.21766561514195584,2686205.0
0.22082018927444794,1258681.375
0.22397476340694006,2526437.25
0.22712933753943218,3160694.75
0.23028391167192427,3644987.25
0.2334384858044164,3037996.75
0.23659305993690852,2538233.25
0.2397476340694006,2158907.0
0.24290220820189273,3067359.5
0.24605678233438485,3058545.25
0.24921135646687698,1843258.125
0.25236593059936907,2933819.25
0.25552050473186116,2062863.5
0.2586750788643533,1667694.0
0.2618296529968454,1919623.875
0.26498422712933756,3418718.25
0.26813880126182965,2008487.375
0.27129337539432175,2890355.0
0.2744479495268139,2286698.5
0.277602523659306,1052633.125
0.2807570977917981,1262524.375
0.28391167192429023,2642197.5
0.2870662460567823,2201582.5
0.2902208201892744,2105581.25
0.29337539432176657,2269692.25
0.29652996845425866,2186469.5
0.29968454258675076,2463287.75
0.3028391167192429,1238916.25
0.305993690851735,2238748.75
0.3091482649842271,2693109.0
0.31230283911671924,1864676.0
0.31545741324921134,1917371.875
0.3186119873817035,2655623.25
0.3217665615141956,2127054.25
0.3249211356466877,2334958.25
0.3280757097791798,3185824.0
0.3312302839116719,1897723.375
0.334384858044164,2068016.25
0.33753943217665616,2106434.75
0.34069400630914826,3431469.25
0.34384858044164035,3266169.0
0.3470031545741325,3220722.25
0.3501577287066246,3396323.25
0.3533123028391167,4641227.5
0.35646687697160884,3328872.25
0.35962145110410093,3072056.0
0.362776025236593,3037376.75
0.3659305993690852,2292528.0
0.36908517350157727,2760526.0
0.37223974763406936,3540965.25
0.3753943217665615,2075289.625
0.3785488958990536,2580792.0
0.38170347003154576,2834297.25
0.38485804416403785,2327608.0
0.38801261829652994,2718999.0
0.3911671924290221,2017823.0
0.3943217665615142,3009793.0
0.3974763406940063,1422157.25
0.40063091482649843,2993030.25
0.4037854889589905,3181655.0
0.4069400630914826,4658785.5
0.41009463722397477,3737840.5
0.41324921135646686,2338283.5
0.41640378548895896,3021816.75
0.4195583596214511,2179468.5
0.4227129337539432,3365792.25
0.4258675078864353,1534914.75
0.42902208201892744,2364526.25
0.43217665615141954,1300208.5
0.4353312302839117,2208283.0
0.4384858044164038,2239587.75
0.4416403785488959,3014948.5
0.444794952681388,1470389.625
0.4479495268138801,1477656.125
0.4511041009463722,2695547.75
0.45425867507886436,1590566.125
0.45741324921135645,1967246.0
0.46056782334384855,2449521.25
0.4637223974763407,1810823.125
0.4668769716088328,1461720.125
0.4700315457413249,2601710.0
0.47318611987381703,2634407.25
0.47634069400630913,2352958.5
0.4794952681388012,1011206.75
0.48264984227129337,2270487.75
0.48580441640378547,2369661.0
0.48895899053627756,2709088.25
0.4921135646687697,2301476.25
0.4952681388012618,1951148.5
