Frequency,Amplitude
0.0026455026455026454,21217340.0
0.005291005291005291,15148005.0
0.007936507936507936,14414511.0
0.010582010582010581,11157515.0
0.013227513227513227,15333370.0
0.015873015873015872,9200442.0
0.018518518518518517,6008569.5
0.021164021164021163,3368436.25
0.023809523809523808,8093797.0
0.026455026455026454,3483212.5
0.0291005291005291,4474411.5
0.031746031746031744,6021419.0
0.03439153439153439,6284801.5
0.037037037037037035,4223313.0
0.03968253968253968,3692858.5
0.042328042328042326,8089490.0
0.04497354497354497,7065761.5
0.047619047619047616,2995597.0
0.05026455026455026,5884483.5
0.05291005291005291,4497543.5
0.05555555555555555,5156270.0
0.0582010582010582,6092918.0
0.06084656084656084,2926931.0
0.06349206349206349,5138612.5
0.06613756613756613,2906961.0
0.06878306878306878,6020589.0
0.07142857142857142,3739570.0
0.07407407407407407,4165797.0
0.07671957671957672,2071125.375
0.07936507936507936,5903126.0
0.082010582010582,2728696.0
0.08465608465608465,3018210.5
0.0873015873015873,4101284.0
0.08994708994708994,3001607.0
0.09259259259259259,2037753.375
0.09523809523809523,2918104.25
0.09788359788359788,1931478.75
0.10052910052910052,5578232.0
0.10317460317460317,2830792.25
0.10582010582010581,2039552.25
0.10846560846560846,3403400.75
0.1111111111111111,2901263.5
0.11375661375661375,2485425.25
0.1164021164021164,3538228.5
0.11904761904761904,2319595.5
0.12169312169312169,1760733.875
0.12433862433862433,4387639.0
0.12698412698412698,2095607.25
0.12962962962962962,4205495.5
0.13227513227513227,2651636.0
0.1349206349206349,2336641.25
0.13756613756613756,3153721.25
0.1402116402116402,3560266.0
0.14285714285714285,2864993.0
0.1455026455026455,2028863.25
0.14814814814814814,1931243.625
0.15079365079365079,1750092.0
0.15343915343915343,1844612.5
0.15608465608465608,1185710.75
0.15873015873015872,1571605.875
0.16137566137566137,2502413.75
0.164021164021164,1758882.125
0.16666666666666666,4056349.25
0.1693121693121693,2648911.5
0.17195767195767195,1442771.625
0.1746031746031746,2353210.25
0.17724867724867724,1857692.375
0.17989417989417988,2235482.0
0.18253968253968253,1729015.625
0.18518518518518517,1894935.0
0.18783068783068782,2780642.25
0.19047619047619047,2847438.75
0.1931216931216931,2074195.875
0.19576719576719576,1940168.5
0.1984126984126984,2852387.0
0.20105820105820105,2552196.25
0.2037037037037037,2639940.5
0.20634920634920634,1406620.125
0.20899470899470898,1185004.375
0.21164021164021163,1468010.5
0.21428571428571427,1230171.5
0.21693121693121692,1867196.5
0.21957671957671956,1499370.5
0.2222222222222222,1586842.5
0.22486772486772486,3225052.75
0.2275132275132275,2785281.0
0.23015873015873015,1091216.25
0.2328042328042328,2462371.75
0.23544973544973544,859299.9375
0.23809523809523808,917290.4375
0.24074074074074073,1795900.75
0.24338624338624337,2014445.25
0.24603174603174602,1907657.5
0.24867724867724866,1633987.875
0.2513227513227513,1673299.875
0.25396825396825395,2828963.25
0.2566137566137566,2073310.625
0.25925925925925924,1775318.125
0.26190476190476186,2419068.75
0.26455026455026454,1224836.375
0.2671957671957672,1991287.25
0.2698412698412698,953333.9375
0.27248677248677244,1630999.625
0.2751322751322751,1728083.625
0.2777777777777778,2113036.75
0.2804232804232804,2956299.25
0.283068783068783,1579813.75
0.2857142857142857,2274822.5
0.28835978835978837,2208270.75
0.291005291005291,2884267.0
0.2936507936507936,1882698.0
0.2962962962962963,1227275.5
0.29894179894179895,1719613.875
0.30158730158730157,1902033.0
0.3042328042328042,801915.6875
0.30687830687830686,1341949.375
0.30952380952380953,1003023.125
0.31216931216931215,1293920.875
0.31481481481481477,2895903.5
0.31746031746031744,4301877.0
0.3201058201058201,1538266.875
0.32275132275132273,1522360.75
0.32539682539682535,1827875.5
0.328042328042328,3860484.75
0.3306878306878307,1753533.875
0.3333333333333333,2392868.0
0.33597883597883593,1247672.375
0.3386243386243386,1421206.5
0.3412698412698413,1747998.875
0.3439153439153439,1929802.375
0.3465608465608465,1125272.75
0.3492063492063492,1525601.375
0.35185185185185186,1414211.125
0.3544973544973545,1163167.375
0.3571428571428571,2215408.75
0.35978835978835977,1770458.625
0.36243386243386244,865044.5625
0.36507936507936506,3134879.75
0.3677248677248677,2517351.5
0.37037037037037035,940463.4375
0.373015873015873,1541842.0
0.37566137566137564,1207239.5
0.37830687830687826,2747626.0
0.38095238095238093,2970064.75
0.3835978835978836,1608312.25
0.3862433862433862,1179783.375
0.38888888888888884,771822.8125
0.3915343915343915,2620718.0
0.3941798941798942,2773495.75
0.3968253968253968,2135550.25
0.3994708994708994,2155375.0
0.4021164021164021,2076082.375
0.40476190476190477,1186737.75
0.4074074074074074,2031681.375
0.41005291005291,2447311.0
0.4126984126984127,1101194.25
0.41534391534391535,1478867.75
0.41798941798941797,3933011.0
0.4206349206349206,1332543.625
0.42328042328042326,2098654.5
0.42592592592592593,1322936.0
0.42857142857142855,1797078.625
0.43121693121693117,1349827.0
0.43386243386243384,1777288.0
0.4365079365079365,1288262.0
0.43915343915343913,1027087.375
0.44179894179894175,1259737.75
0.4444444444444444,1160842.375
0.4470899470899471,1167337.125
0.4497354497354497,1516306.75
0.45238095238095233,1616588.875
0.455026455026455,1560278.25
0.4576719576719577,2388564.25
0.4603174603174603,804476.625
0.4629629629629629,1996539.0
0.4656084656084656,1341624.125
0.46825396825396826,2319244.0
0.4708994708994709,1698224.875
0.4735449735449735,1128535.625
0.47619047619047616,1969385.875
0.47883597883597884,1171921.25
0.48148148148148145,801026.1875
0.4841269841269841,1860118.625
0.48677248677248675,3171137.75
0.4894179894179894,1264697.0
0.49206349206349204,1294783.25
0.49470899470899465,3795132.25
0.4973544973544973,2665362.5
