Frequency,Amplitude
0.0037593984962406013,11796430.0
0.007518796992481203,6892075.0
0.011278195488721804,5399455.0
0.015037593984962405,3304851.25
0.018796992481203006,2208616.75
0.022556390977443608,1928599.125
0.02631578947368421,2052427.625
0.03007518796992481,4111165.0
0.03383458646616541,4702846.5
0.03759398496240601,3660499.0
0.041353383458646614,2347780.25
0.045112781954887216,4484927.0
0.04887218045112782,1617785.625
0.05263157894736842,1489320.375
0.05639097744360902,3469818.0
0.06015037593984962,1455816.125
0.06390977443609022,994432.8125
0.06766917293233082,1215819.125
0.07142857142857142,1895070.875
0.07518796992481203,1150389.125
0.07894736842105263,1170014.125
0.08270676691729323,1412222.25
0.08646616541353383,1508006.375
0.09022556390977443,1322988.5
0.09398496240601503,1474996.75
0.09774436090225563,1443875.375
0.10150375939849623,943863.4375
0.10526315789473684,1769101.0
0.10902255639097744,1819014.625
0.11278195488721804,972652.6875
0.11654135338345864,1731469.75
0.12030075187969924,1858858.875
0.12406015037593984,947107.875
0.12781954887218044,745993.375
0.13157894736842105,1258985.125
0.13533834586466165,752277.4375
0.13909774436090225,1258253.0
0.14285714285714285,837526.75
0.14661654135338345,1487941.875
0.15037593984962405,2045436.0
0.15413533834586465,953608.0
0.15789473684210525,1082865.875
0.16165413533834586,1323531.75
0.16541353383458646,1028137.0625
0.16917293233082706,742741.9375
0.17293233082706766,1863396.0
0.17669172932330826,1300926.25
0.18045112781954886,1505285.25
0.18421052631578946,1225395.625
0.18796992481203006,2051017.875
0.19172932330827067,1420111.0
0.19548872180451127,731448.125
0.19924812030075187,780991.375
0.20300751879699247,1180675.875
0.20676691729323307,536156.75
0.21052631578947367,852247.125
0.21428571428571427,1530201.75
0.21804511278195488,744079.125
0.22180451127819548,1403383.125
0.22556390977443608,898752.6875
0.22932330827067668,1819749.625
0.23308270676691728,828329.1875
0.23684210526315788,1770358.875
0.24060150375939848,753067.8125
0.24436090225563908,1025956.1875
0.24812030075187969,968266.5
0.25187969924812026,1357276.0
0.2556390977443609,1281493.875
0.2593984962406015,675246.25
0.2631578947368421,1232660.125
0.26691729323308266,1311062.875
0.2706766917293233,1485434.125
0.2744360902255639,1871822.75
0.2781954887218045,654699.25
0.28195488721804507,815198.125
0.2857142857142857,1788110.875
0.2894736842105263,1458309.625
0.2932330827067669,616911.875
0.2969924812030075,875652.75
0.3007518796992481,1120934.5
0.30451127819548873,594942.625
0.3082706766917293,1448242.75
0.3120300751879699,1068923.625
0.3157894736842105,1215588.75
0.31954887218045114,1035615.0625
0.3233082706766917,592329.75
0.3270676691729323,483506.375
0.3308270676691729,787277.875
0.33458646616541354,933076.5625
0.3383458646616541,1012395.75
0.3421052631578947,2176078.0
0.3458646616541353,623257.125
0.34962406015037595,890500.125
0.3533834586466165,606086.625
0.3571428571428571,1441955.125
0.3609022556390977,707966.5
0.36466165413533835,1258990.625
0.3684210526315789,849683.4375
0.3721804511278195,724937.8125
0.37593984962406013,1085752.625
0.37969924812030076,624607.375
0.38345864661654133,851436.625
0.3872180451127819,473936.40625
0.39097744360902253,2084293.875
0.39473684210526316,752231.25
0.39849624060150374,625667.5625
0.4022556390977443,849544.375
0.40601503759398494,1005613.25
0.40977443609022557,1181330.25
0.41353383458646614,1625285.375
0.4172932330827067,923110.375
0.42105263157894735,750071.0
0.424812030075188,1117527.125
0.42857142857142855,947760.5
0.4323308270676691,1658663.0
0.43609022556390975,901888.1875
0.4398496240601504,1120869.375
0.44360902255639095,1279583.125
0.4473684210526315,2021911.125
0.45112781954887216,753279.0
0.4548872180451128,562582.5
0.45864661654135336,626019.3125
0.46240601503759393,843925.75
0.46616541353383456,844829.25
0.4699248120300752,1459698.25
0.47368421052631576,778683.75
0.47744360902255634,1024022.75
0.48120300751879697,1469317.875
0.4849624060150376,885422.5
0.48872180451127817,959821.625
0.49248120300751874,695681.8125
0.49624060150375937,1095768.25
