Time,Velocity
0,1.8250924348831177
1,2.076843500137329
2,2.218198537826538
3,1.8941407203674316
4,2.3212523460388184
5,2.0828709602355957
6,2.2378554344177246
7,1.951720118522644
8,1.848290205001831
9,1.8132203817367554
10,2.0847814083099365
11,2.0609982013702393
12,2.044325590133667
13,1.989731788635254
14,1.9727917909622192
15,1.8734642267227173
16,1.5789225101470947
17,2.305009365081787
18,2.6809005737304688
19,2.20713472366333
20,1.826238989830017
21,1.590746283531189
22,1.713263750076294
23,1.6960121393203735
24,1.7185617685317993
25,1.6184992790222168
26,1.5773279666900635
27,1.7210887670516968
28,1.6298155784606934
29,1.6551661491394043
30,1.5656801462173462
31,1.581350326538086
32,1.6106336116790771
33,1.8946609497070312
34,2.0423567295074463
35,2.7612123489379883
36,1.7225879430770874
37,1.6055320501327515
38,2.0112781524658203
39,2.0193517208099365
40,2.0487520694732666
41,2.053159236907959
42,1.8824667930603027
43,1.5709513425827026
44,2.083705186843872
45,1.9333866834640503
46,1.6616028547286987
47,1.7097736597061157
48,1.5561068058013916
49,1.5307424068450928
50,1.8313015699386597
51,1.9562338590621948
52,1.9447482824325562
53,1.6545318365097046
54,1.586237907409668
55,1.6442973613739014
56,1.5203485488891602
57,1.8960423469543457
58,1.8773325681686401
59,1.9430278539657593
60,2.0994462966918945
61,1.8255841732025146
62,1.9247313737869263
63,2.055960178375244
64,1.9516057968139648
65,2.0122170448303223
66,2.0117781162261963
67,2.1025314331054688
68,2.080352783203125
69,1.999776005744934
70,2.0100042819976807
71,1.942070722579956
72,1.987317442893982
73,2.0122499465942383
74,1.920609951019287
75,1.999141812324524
76,2.0047359466552734
77,2.0426011085510254
78,2.057927131652832
79,1.994019865989685
80,2.3699216842651367
81,1.9648373126983643
82,1.9744151830673218
83,2.3174266815185547
84,1.9989941120147705
85,2.037548542022705
86,2.0137691497802734
87,1.9813414812088013
88,2.1270227432250977
89,2.0726263523101807
90,2.096341848373413
91,2.01054048538208
92,2.1457674503326416
93,1.61368727684021
94,1.6906490325927734
95,2.1313178539276123
96,2.0923094749450684
97,2.143001079559326
98,2.1403329372406006
99,1.993224859237671
100,1.9591225385665894
101,1.9806113243103027
102,1.5906139612197876
103,1.9494874477386475
104,1.9723596572875977
105,2.031428337097168
106,1.855271816253662
107,1.8841310739517212
108,2.1414613723754883
109,2.1397864818573
110,1.8673399686813354
111,1.945918321609497
112,2.015796184539795
113,2.0857794284820557
114,1.9072937965393066
115,1.5140753984451294
116,1.9491827487945557
117,1.9553090333938599
118,1.8680497407913208
119,1.5497159957885742
120,1.9330074787139893
121,2.0137720108032227
122,1.9961448907852173
123,2.1191506385803223
124,1.6759507656097412
125,2.0298335552215576
126,2.0542945861816406
127,1.8752785921096802
128,1.988320231437683
129,2.0535104274749756
130,1.8968132734298706
131,1.9824103116989136
132,1.8943922519683838
133,2.1332859992980957
134,1.8977627754211426
135,1.8206062316894531
136,1.912955641746521
137,1.9993168115615845
138,1.9388375282287598
139,1.9039651155471802
140,2.0793519020080566
141,1.9643524885177612
142,2.426520824432373
143,1.9966782331466675
144,1.7417303323745728
145,1.9857566356658936
146,1.8028762340545654
147,2.004546642303467
148,1.96080482006073
149,2.0083162784576416
150,1.9183677434921265
151,2.046130895614624
152,1.7242661714553833
153,1.8456073999404907
154,1.9453082084655762
155,1.9443254470825195
156,1.972546935081482
157,1.7838348150253296
158,1.8703006505966187
159,1.6555629968643188
160,1.8456217050552368
161,1.9246680736541748
162,2.0030927658081055
163,1.7832762002944946
164,1.6578768491744995
165,1.8714665174484253
166,1.5402586460113525
167,1.5385041236877441
168,1.7926043272018433
169,2.0483994483947754
170,1.9528228044509888
171,1.787578821182251
172,1.8283599615097046
173,1.8599435091018677
174,1.9406038522720337
175,1.4866224527359009
176,1.4386959075927734
177,1.918357491493225
178,1.929924726486206
179,1.4820126295089722
180,1.8465328216552734
181,1.8160910606384277
182,1.7801265716552734
183,1.7549488544464111
184,1.8753141164779663
185,1.722188949584961
186,1.7034446001052856
187,1.9882768392562866
188,1.9738736152648926
189,1.8026773929595947
190,1.793332815170288
191,1.8222240209579468
192,1.8766692876815796
193,1.8726818561553955
194,1.8774094581604004
195,1.8491394519805908
196,1.7474862337112427
197,1.7149982452392578
198,1.8512088060379028
199,1.7782310247421265
200,1.7493337392807007
201,1.878688931465149
202,1.7960081100463867
203,1.8871442079544067
204,1.7778998613357544
205,1.8001981973648071
